Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
38,Tidak Resign,Rarely,1009,Sales,2,Diploma (D3/D4),Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,No,15,4,1,11,3,3,7,7,1,7
56,Tidak Resign,Rarely,713,Research & Development,8,Sarjana (S1),Life Sciences,3,Female,67,3,1,Research Scientist,1,Divorced,4257,13939,4,Yes,18,3,1,19,3,3,2,2,2,2
59,Tidak Resign,Frequently,1225,Sales,1,SMP/SMA,Life Sciences,1,Female,57,2,2,Sales Executive,3,Single,5473,24668,7,No,11,4,0,20,2,2,4,3,1,3
27,Tidak Resign,Rarely,1220,Research & Development,5,Sarjana (S1),Life Sciences,3,Female,85,3,1,Research Scientist,2,Single,2478,20938,1,Yes,12,2,0,4,2,2,4,3,1,2
35,Tidak Resign,Rarely,882,Sales,3,Magister (S2),Life Sciences,4,Male,92,3,3,Sales Executive,4,Divorced,7823,6812,6,No,13,2,1,12,2,3,10,9,0,8
34,Tidak Resign,Rarely,546,Research & Development,10,Sarjana (S1),Life Sciences,2,Male,83,3,1,Laboratory Technician,2,Divorced,2008,6896,1,No,14,2,2,1,3,3,1,0,1,0
42,Tidak Resign,Rarely,916,Research & Development,17,Diploma (D3/D4),Life Sciences,4,Female,82,4,2,Research Scientist,1,Single,6545,23016,3,Yes,13,3,0,10,1,3,3,2,0,2
34,Tidak Resign,Rarely,1031,Research & Development,6,Magister (S2),Life Sciences,3,Female,45,2,2,Research Scientist,2,Divorced,4505,15000,6,No,15,3,1,12,3,3,1,0,0,0
41,Tidak Resign,Rarely,645,Sales,1,Sarjana (S1),Marketing,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,1,No,16,3,1,10,2,3,10,7,0,7
26,Resign,Frequently,426,Human Resources,17,Magister (S2),Life Sciences,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Yes,11,2,1,8,2,2,7,7,1,0
19,Resign,Rarely,489,Human Resources,2,Diploma (D3/D4),Technical Degree,1,Male,52,2,1,Human Resources,4,Single,2564,18437,1,No,12,3,0,1,3,4,1,0,0,0
32,Tidak Resign,Rarely,638,Research & Development,8,Diploma (D3/D4),Medical,3,Female,91,4,2,Research Scientist,3,Married,5175,22162,5,No,12,3,1,9,3,2,5,3,1,3
50,Tidak Resign,Never,145,Sales,1,Sarjana (S1),Life Sciences,4,Female,95,3,2,Sales Executive,3,Married,6347,24920,0,No,12,1,1,19,3,3,18,7,0,13
25,Tidak Resign,Rarely,810,Sales,8,Sarjana (S1),Life Sciences,4,Male,57,4,2,Sales Executive,2,Married,4851,15678,0,No,22,3,1,4,4,3,3,2,1,2
33,Tidak Resign,Rarely,461,Research & Development,13,SMP/SMA,Life Sciences,2,Female,53,3,1,Research Scientist,4,Single,3452,17241,3,No,18,1,0,5,4,3,3,2,0,2
27,Tidak Resign,Rarely,1103,Research & Development,14,Sarjana (S1),Life Sciences,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Yes,14,4,2,9,3,2,9,7,6,8
29,Tidak Resign,Rarely,718,Research & Development,8,SMP/SMA,Medical,2,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Yes,15,3,1,10,2,2,10,7,1,2
50,Tidak Resign,Rarely,328,Research & Development,1,Sarjana (S1),Medical,3,Male,86,2,1,Laboratory Technician,3,Married,3690,3425,2,No,15,4,1,5,2,2,3,2,0,2
25,Tidak Resign,Rarely,266,Research & Development,1,Sarjana (S1),Medical,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,No,18,4,0,2,3,2,2,2,2,1
35,Tidak Resign,Rarely,528,Human Resources,8,Magister (S2),Technical Degree,3,Male,100,3,1,Human Resources,3,Single,4323,7108,1,No,17,2,0,6,2,1,5,4,1,4
33,Resign,Rarely,350,Sales,5,Sarjana (S1),Marketing,4,Female,34,3,1,Sales Representative,3,Single,2851,9150,1,Yes,13,2,0,1,2,3,1,0,0,0
20,Resign,Frequently,769,Sales,9,Sarjana (S1),Marketing,4,Female,54,3,1,Sales Representative,4,Single,2323,17205,1,Yes,14,2,0,2,3,3,2,2,0,2
58,Tidak Resign,Never,390,Research & Development,1,Magister (S2),Life Sciences,4,Male,32,1,2,Healthcare Representative,3,Divorced,5660,17056,2,Yes,13,4,1,12,2,3,5,3,1,2
51,Tidak Resign,Rarely,1302,Research & Development,2,Sarjana (S1),Medical,4,Male,84,1,2,Manufacturing Director,2,Divorced,5482,16321,5,No,18,4,1,13,3,3,4,1,1,2
33,Tidak Resign,Rarely,922,Research & Development,1,Doktor (S3),Medical,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,No,19,3,1,10,2,3,6,1,0,5
38,Tidak Resign,Rarely,130,Sales,2,Diploma (D3/D4),Marketing,4,Male,32,3,3,Sales Executive,2,Single,7351,20619,7,No,16,3,0,10,2,3,1,0,0,0
37,Tidak Resign,Never,728,Research & Development,1,Magister (S2),Medical,1,Female,80,3,3,Research Director,4,Divorced,13603,11677,2,Yes,18,1,2,15,2,3,5,2,0,2
37,Tidak Resign,Rarely,408,Research & Development,19,Diploma (D3/D4),Life Sciences,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,4,No,21,1,0,8,1,3,1,0,0,0
33,Resign,Rarely,465,Research & Development,2,Diploma (D3/D4),Life Sciences,1,Female,39,3,1,Laboratory Technician,1,Married,2707,21509,7,No,20,1,0,13,3,4,9,7,1,7
22,Resign,Frequently,1368,Research & Development,4,SMP/SMA,Technical Degree,3,Male,99,2,1,Laboratory Technician,3,Single,3894,9129,5,No,16,3,0,4,3,3,2,2,1,2
52,Tidak Resign,Rarely,1325,Research & Development,11,Magister (S2),Life Sciences,4,Female,82,3,2,Laboratory Technician,3,Married,3149,21821,8,No,20,2,1,9,3,3,5,2,1,4
35,Tidak Resign,Rarely,1219,Sales,18,Sarjana (S1),Medical,3,Female,86,3,2,Sales Executive,3,Married,4601,6179,1,No,16,2,0,5,3,3,5,2,1,0
47,Tidak Resign,Rarely,1454,Sales,2,Magister (S2),Life Sciences,4,Female,65,2,1,Sales Representative,4,Single,3294,13137,1,Yes,18,1,0,3,3,2,3,2,1,2
54,Tidak Resign,Never,142,Human Resources,26,Sarjana (S1),Human Resources,4,Female,30,4,4,Manager,4,Single,17328,13871,2,Yes,12,3,0,23,3,3,5,3,4,4
32,Resign,Rarely,374,Research & Development,25,Magister (S2),Life Sciences,1,Male,87,3,1,Laboratory Technician,4,Single,2795,18016,1,Yes,24,3,0,1,2,1,1,0,0,1
29,Tidak Resign,Never,1496,Research & Development,1,SMP/SMA,Technical Degree,4,Male,41,3,2,Manufacturing Director,3,Married,4319,26283,1,No,13,1,1,10,1,3,10,7,0,9
28,Tidak Resign,Rarely,640,Research & Development,1,Sarjana (S1),Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,No,11,2,0,5,2,2,3,2,1,2
42,Resign,Frequently,933,Research & Development,19,Sarjana (S1),Medical,3,Male,57,4,1,Research Scientist,3,Divorced,2759,20366,6,Yes,12,4,0,7,2,3,2,2,2,2
30,Tidak Resign,Rarely,1329,Sales,29,Magister (S2),Life Sciences,3,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,No,19,3,3,8,3,3,4,3,0,3
52,Tidak Resign,Frequently,890,Research & Development,25,Magister (S2),Medical,3,Female,81,2,4,Manufacturing Director,4,Married,13826,19028,3,No,22,3,0,31,3,3,9,8,0,0
25,Resign,Rarely,1219,Research & Development,4,SMP/SMA,Technical Degree,4,Male,32,3,1,Laboratory Technician,4,Married,3691,4605,1,Yes,15,2,1,7,3,4,7,7,5,6
35,Tidak Resign,Never,1225,Research & Development,2,Magister (S2),Life Sciences,4,Female,61,3,2,Healthcare Representative,1,Divorced,5093,4761,2,No,11,1,1,16,2,4,1,0,0,0
29,Tidak Resign,Rarely,657,Research & Development,27,Sarjana (S1),Medical,2,Female,66,3,2,Healthcare Representative,3,Married,4335,25549,4,No,12,1,1,11,3,2,8,7,1,1
38,Tidak Resign,Rarely,1495,Research & Development,10,Sarjana (S1),Medical,3,Female,76,3,2,Healthcare Representative,3,Married,9824,22174,3,No,19,3,1,18,4,3,1,0,0,0
25,Resign,Frequently,599,Sales,24,SMP/SMA,Life Sciences,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Yes,14,4,0,1,4,3,1,0,1,0
54,Tidak Resign,Frequently,928,Research & Development,20,Magister (S2),Life Sciences,4,Female,31,3,2,Research Scientist,3,Single,4869,16885,3,No,12,4,0,20,4,2,4,3,0,3
47,Tidak Resign,Rarely,465,Research & Development,1,Sarjana (S1),Technical Degree,1,Male,74,3,1,Research Scientist,4,Married,3420,10205,7,No,12,3,1,17,2,2,6,5,1,2
36,Tidak Resign,Rarely,1299,Research & Development,27,Sarjana (S1),Medical,3,Male,94,3,2,Healthcare Representative,3,Married,5237,16577,6,No,13,2,2,17,3,2,7,7,7,7
29,Resign,Frequently,115,Sales,13,Sarjana (S1),Technical Degree,1,Female,51,3,2,Sales Executive,2,Single,5765,17485,5,No,11,1,0,7,4,1,5,3,0,0
18,Resign,Frequently,1306,Sales,5,Sarjana (S1),Marketing,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Yes,14,4,0,0,3,3,0,0,0,0
37,Tidak Resign,Rarely,1192,Research & Development,5,Diploma (D3/D4),Medical,4,Male,61,3,2,Manufacturing Director,4,Divorced,6347,23177,7,No,16,3,2,8,2,2,6,2,0,4
31,Tidak Resign,Rarely,691,Sales,7,Sarjana (S1),Marketing,4,Male,73,3,2,Sales Executive,4,Divorced,7547,7143,4,No,12,4,3,13,3,3,7,7,1,7
45,Tidak Resign,Rarely,1268,Sales,4,Diploma (D3/D4),Life Sciences,3,Female,30,3,2,Sales Executive,1,Divorced,5006,6319,4,Yes,11,1,1,9,3,4,5,4,0,3
26,Tidak Resign,Rarely,1355,Human Resources,25,SMP/SMA,Life Sciences,3,Female,61,3,1,Human Resources,3,Married,2942,8916,1,No,23,4,1,8,3,3,8,7,5,7
28,Resign,Rarely,1434,Research & Development,5,Magister (S2),Technical Degree,3,Male,50,3,1,Laboratory Technician,3,Single,3441,11179,1,Yes,13,3,0,2,3,2,2,2,2,2
35,Tidak Resign,Rarely,195,Sales,1,Sarjana (S1),Medical,1,Female,80,3,2,Sales Executive,3,Single,4859,6698,1,No,16,4,0,5,3,3,5,4,0,3
30,Tidak Resign,Never,1400,Research & Development,3,Sarjana (S1),Life Sciences,3,Male,53,3,1,Laboratory Technician,4,Married,2097,16734,4,No,15,3,1,9,3,1,5,3,1,4
34,Tidak Resign,Frequently,1003,Research & Development,2,Diploma (D3/D4),Life Sciences,4,Male,95,3,2,Manufacturing Director,3,Single,4033,15834,2,No,11,4,0,5,3,2,3,2,0,2
35,Tidak Resign,Rarely,1361,Sales,17,Magister (S2),Life Sciences,3,Male,94,3,2,Sales Executive,1,Married,8966,21026,3,Yes,15,4,3,15,2,3,7,7,1,7
54,Tidak Resign,Rarely,548,Research & Development,8,Magister (S2),Life Sciences,3,Female,42,3,2,Laboratory Technician,3,Single,3780,23428,7,No,11,3,0,19,3,3,1,0,0,0
20,Tidak Resign,Rarely,654,Sales,21,Sarjana (S1),Marketing,3,Male,43,4,1,Sales Representative,4,Single,2678,5050,1,No,17,4,0,2,2,3,2,1,2,2
33,Resign,Rarely,527,Research & Development,1,Magister (S2),Other,4,Male,63,3,1,Research Scientist,4,Single,2686,5207,1,Yes,13,3,0,10,2,2,10,9,7,8
27,Tidak Resign,Rarely,1377,Sales,2,Sarjana (S1),Life Sciences,4,Male,74,3,2,Sales Executive,3,Single,4478,5242,1,Yes,11,1,0,5,3,3,5,4,0,4
34,Tidak Resign,Rarely,829,Human Resources,3,Diploma (D3/D4),Human Resources,3,Male,88,3,1,Human Resources,4,Married,3737,2243,0,No,19,3,1,4,1,1,3,2,0,2
33,Tidak Resign,Rarely,832,Research & Development,5,Magister (S2),Life Sciences,3,Female,63,2,1,Research Scientist,4,Married,2911,14776,1,No,13,3,1,2,2,2,2,2,0,2
34,Tidak Resign,Rarely,182,Research & Development,1,Magister (S2),Life Sciences,2,Female,72,4,1,Research Scientist,4,Single,3280,13551,2,No,16,3,0,10,2,3,4,2,1,3
55,Tidak Resign,Rarely,1311,Research & Development,2,Sarjana (S1),Life Sciences,3,Female,97,3,4,Manager,4,Single,16659,23258,2,Yes,13,3,0,30,2,3,5,4,1,2
30,Tidak Resign,Never,1398,Sales,22,Magister (S2),Other,3,Female,69,3,3,Sales Executive,1,Married,8412,2890,0,No,11,3,0,10,3,3,9,8,7,8
28,Tidak Resign,Rarely,1300,Research & Development,17,Diploma (D3/D4),Medical,3,Male,79,3,2,Laboratory Technician,1,Divorced,4558,13535,1,No,12,4,1,10,2,3,10,0,1,8
41,Tidak Resign,Rarely,167,Research & Development,12,Magister (S2),Life Sciences,2,Male,46,3,1,Laboratory Technician,4,Married,4766,9051,3,Yes,11,1,1,6,4,3,1,0,0,0
28,Tidak Resign,Rarely,821,Sales,5,Magister (S2),Medical,1,Male,98,3,2,Sales Executive,4,Single,4908,24252,1,No,14,2,0,4,3,3,4,2,0,2
35,Tidak Resign,Rarely,802,Research & Development,10,Sarjana (S1),Other,2,Male,45,3,1,Laboratory Technician,4,Divorced,3917,9541,1,No,20,1,1,3,4,2,3,2,1,2
37,Tidak Resign,Rarely,1372,Research & Development,1,Sarjana (S1),Life Sciences,4,Female,42,3,1,Research Scientist,4,Single,2115,15881,1,No,12,2,0,17,3,3,17,12,5,7
40,Tidak Resign,Rarely,555,Research & Development,2,Sarjana (S1),Medical,2,Female,78,2,2,Laboratory Technician,3,Married,3448,13436,6,No,22,2,1,20,3,3,1,0,0,0
24,Tidak Resign,Rarely,1371,Sales,10,Magister (S2),Marketing,4,Female,77,3,2,Sales Executive,3,Divorced,4260,5915,1,Yes,12,4,1,5,2,4,5,2,0,3
30,Tidak Resign,Frequently,721,Research & Development,1,Diploma (D3/D4),Medical,3,Female,58,3,2,Laboratory Technician,4,Single,4011,10781,1,No,23,4,0,12,2,3,12,8,3,7
26,Tidak Resign,Rarely,683,Research & Development,2,SMP/SMA,Medical,1,Male,36,2,1,Research Scientist,4,Single,3904,4050,0,No,12,4,0,5,2,3,4,3,1,1
52,Tidak Resign,Rarely,994,Research & Development,7,Magister (S2),Life Sciences,2,Male,87,3,3,Healthcare Representative,2,Single,10445,15322,7,No,19,4,0,18,4,3,8,6,4,0
29,Tidak Resign,Rarely,1247,Sales,20,Diploma (D3/D4),Marketing,4,Male,45,3,2,Sales Executive,4,Divorced,6931,10732,2,No,14,4,1,10,2,3,3,2,0,2
30,Tidak Resign,Rarely,413,Sales,7,SMP/SMA,Marketing,4,Male,57,3,1,Sales Representative,2,Single,2983,18398,0,No,14,1,0,4,3,3,3,2,1,2
35,Tidak Resign,Rarely,1232,Sales,16,Sarjana (S1),Marketing,3,Male,96,3,3,Sales Executive,2,Married,8020,5100,0,No,15,3,2,12,3,2,11,9,6,9
35,Resign,Rarely,556,Research & Development,23,Diploma (D3/D4),Life Sciences,2,Male,50,2,2,Manufacturing Director,3,Married,5916,15497,3,Yes,13,1,0,8,1,3,1,0,0,1
26,Resign,Rarely,1146,Sales,8,Sarjana (S1),Technical Degree,4,Male,38,2,2,Sales Executive,1,Single,5326,3064,6,No,17,3,0,6,2,2,4,3,1,2
32,Tidak Resign,Frequently,1005,Research & Development,2,Diploma (D3/D4),Life Sciences,4,Male,79,3,1,Laboratory Technician,4,Single,3068,11864,0,No,13,3,0,8,2,2,7,7,3,6
30,Tidak Resign,Frequently,1312,Research & Development,23,Sarjana (S1),Life Sciences,1,Male,96,1,1,Research Scientist,3,Divorced,2613,22310,1,No,25,3,3,10,2,2,10,7,0,9
31,Tidak Resign,Rarely,1463,Research & Development,23,Sarjana (S1),Medical,2,Male,64,2,2,Healthcare Representative,4,Married,5582,14408,0,No,21,2,1,10,2,3,9,0,7,8
27,Tidak Resign,Frequently,472,Research & Development,1,SMP/SMA,Technical Degree,3,Male,60,2,2,Manufacturing Director,1,Married,4298,9679,5,No,19,3,1,6,1,3,2,2,2,0
46,Resign,Rarely,669,Sales,9,Diploma (D3/D4),Medical,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,1,No,16,4,0,9,3,3,9,8,4,7
18,Resign,Rarely,230,Research & Development,3,Sarjana (S1),Life Sciences,3,Male,54,3,1,Laboratory Technician,3,Single,1420,25233,1,No,13,3,0,0,2,3,0,0,0,0
26,Resign,Frequently,887,Research & Development,5,Diploma (D3/D4),Medical,3,Female,88,2,1,Research Scientist,3,Married,2366,20898,1,Yes,14,1,1,8,2,3,8,7,1,7
25,Resign,Rarely,383,Sales,9,Diploma (D3/D4),Life Sciences,1,Male,68,2,1,Sales Representative,1,Married,4400,15182,3,No,12,1,0,6,2,3,3,2,2,2
48,Tidak Resign,Rarely,1221,Sales,7,Sarjana (S1),Marketing,3,Male,96,3,2,Sales Executive,1,Divorced,5486,24795,4,No,11,1,3,15,3,3,2,2,2,2
44,Tidak Resign,Rarely,986,Research & Development,8,Magister (S2),Life Sciences,1,Male,62,4,1,Laboratory Technician,4,Married,2818,5044,2,Yes,24,3,1,10,2,2,3,2,0,2
31,Tidak Resign,Rarely,182,Research & Development,8,Doktor (S3),Life Sciences,1,Female,93,3,4,Research Director,2,Single,16422,8847,3,No,11,3,0,9,3,4,3,2,1,0
33,Tidak Resign,Frequently,1111,Sales,5,SMP/SMA,Life Sciences,2,Male,61,3,2,Sales Executive,4,Married,9998,19293,6,No,13,1,0,8,2,4,5,4,1,2
30,Tidak Resign,Never,641,Sales,25,Diploma (D3/D4),Technical Degree,4,Female,85,3,2,Sales Executive,3,Married,4736,6069,7,Yes,12,2,1,4,2,4,2,2,2,2
37,Tidak Resign,Rarely,446,Research & Development,1,Magister (S2),Life Sciences,2,Female,65,3,2,Manufacturing Director,2,Married,6447,15701,6,No,12,2,1,8,2,2,6,5,4,3
29,Tidak Resign,Rarely,665,Research & Development,15,Sarjana (S1),Life Sciences,3,Male,60,3,1,Research Scientist,4,Single,2340,22673,1,No,19,1,0,6,1,3,6,5,1,5
24,Resign,Frequently,1287,Research & Development,7,Sarjana (S1),Life Sciences,1,Female,55,3,1,Laboratory Technician,3,Married,2886,14168,1,Yes,16,4,1,6,4,3,6,3,1,2
51,Tidak Resign,Rarely,632,Sales,21,Magister (S2),Marketing,3,Male,71,3,2,Sales Executive,4,Single,5441,8423,0,Yes,22,4,0,11,2,1,10,7,1,0
45,Tidak Resign,Rarely,1457,Research & Development,7,Sarjana (S1),Medical,1,Female,83,3,1,Research Scientist,3,Married,4477,20100,4,Yes,19,3,1,7,2,2,3,2,0,2
44,Resign,Rarely,621,Research & Development,15,Sarjana (S1),Medical,1,Female,73,3,3,Healthcare Representative,4,Married,7978,14075,1,No,11,4,1,10,2,3,10,7,0,5
40,Tidak Resign,Frequently,791,Research & Development,2,Diploma (D3/D4),Medical,3,Female,38,4,2,Healthcare Representative,2,Married,4244,9931,1,No,24,4,1,8,2,3,8,7,3,7
56,Tidak Resign,Rarely,1255,Research & Development,1,Diploma (D3/D4),Life Sciences,1,Female,90,3,1,Research Scientist,1,Married,2066,10494,2,No,22,4,1,5,3,4,3,2,1,0
33,Tidak Resign,Rarely,924,Research & Development,2,Sarjana (S1),Medical,3,Male,78,3,1,Laboratory Technician,4,Single,2496,6670,4,No,11,4,0,7,3,3,1,1,0,0
46,Tidak Resign,Rarely,406,Sales,3,SMP/SMA,Marketing,1,Male,52,3,4,Manager,3,Married,17465,15596,3,No,12,4,1,23,3,3,12,9,4,9
55,Tidak Resign,Rarely,1136,Research & Development,1,Magister (S2),Medical,2,Male,81,4,4,Research Director,4,Divorced,14732,12414,2,No,13,4,2,31,4,4,7,7,0,0
27,Tidak Resign,Rarely,1291,Sales,11,Sarjana (S1),Medical,3,Female,98,4,1,Sales Representative,4,Married,2534,6527,8,No,14,2,1,5,4,3,1,0,0,0
28,Tidak Resign,Rarely,760,Sales,2,Magister (S2),Marketing,2,Female,81,3,2,Sales Executive,2,Married,4779,3698,1,Yes,20,1,0,8,2,3,8,7,7,5
29,Resign,Rarely,992,Research & Development,1,Sarjana (S1),Technical Degree,3,Male,85,3,1,Research Scientist,3,Single,2058,19757,0,No,14,4,0,7,1,2,6,2,1,5
29,Tidak Resign,Rarely,942,Research & Development,15,SMP/SMA,Life Sciences,2,Female,69,1,1,Research Scientist,4,Married,2168,26933,0,Yes,18,1,1,6,2,2,5,4,1,3
47,Tidak Resign,Rarely,703,Sales,14,Magister (S2),Marketing,4,Male,42,3,2,Sales Executive,1,Single,4960,11825,2,No,12,4,0,20,2,3,7,7,1,7
32,Tidak Resign,Frequently,116,Research & Development,13,Sarjana (S1),Other,3,Female,77,2,1,Laboratory Technician,2,Married,2743,7331,1,No,20,3,1,2,2,3,2,2,2,2
24,Resign,Rarely,1448,Sales,1,SMP/SMA,Technical Degree,1,Female,62,3,1,Sales Representative,2,Single,3202,21972,1,Yes,16,2,0,6,4,3,5,3,1,4
34,Tidak Resign,Rarely,404,Research & Development,2,Magister (S2),Technical Degree,3,Female,98,3,2,Healthcare Representative,4,Single,6687,6163,1,No,11,4,0,14,2,4,14,11,4,11
37,Tidak Resign,Rarely,799,Research & Development,1,Sarjana (S1),Technical Degree,2,Female,59,3,3,Manufacturing Director,4,Single,7491,23848,4,No,17,4,0,12,3,4,6,5,1,2
32,Tidak Resign,Never,976,Sales,26,Magister (S2),Marketing,3,Male,100,3,2,Sales Executive,4,Married,4465,12069,0,No,18,1,0,4,2,3,3,2,2,2
27,Tidak Resign,Rarely,1130,Sales,8,Magister (S2),Marketing,2,Female,56,3,2,Sales Executive,2,Married,6214,3415,1,No,18,1,1,8,3,3,8,7,0,7
42,Tidak Resign,Rarely,269,Research & Development,2,Sarjana (S1),Medical,4,Female,56,2,1,Laboratory Technician,1,Divorced,2593,8007,0,Yes,11,3,1,10,4,3,9,6,7,8
38,Tidak Resign,Rarely,243,Sales,7,Magister (S2),Marketing,4,Female,46,2,2,Sales Executive,4,Single,4028,7791,0,No,20,1,0,8,2,3,7,7,0,5
49,Tidak Resign,Rarely,1091,Research & Development,1,Diploma (D3/D4),Technical Degree,3,Female,90,2,4,Healthcare Representative,3,Single,13964,17810,7,Yes,12,4,0,25,2,3,7,1,0,7
34,Tidak Resign,Rarely,216,Sales,1,Magister (S2),Marketing,2,Male,75,4,2,Sales Executive,4,Divorced,9725,12278,0,No,11,4,1,16,2,2,15,1,0,9
40,Tidak Resign,Frequently,580,Sales,5,Magister (S2),Life Sciences,4,Male,48,2,3,Sales Executive,1,Married,10475,23772,5,Yes,21,3,1,20,2,3,18,13,1,12
38,Tidak Resign,Frequently,1490,Research & Development,2,Diploma (D3/D4),Life Sciences,4,Male,42,3,1,Laboratory Technician,4,Married,1702,12106,1,Yes,23,3,1,1,3,3,1,0,0,0
38,Tidak Resign,Rarely,1084,Research & Development,29,Sarjana (S1),Technical Degree,4,Male,54,3,2,Manufacturing Director,4,Married,6261,4185,3,No,18,1,1,9,3,1,7,7,1,7
30,Tidak Resign,Rarely,438,Research & Development,18,Sarjana (S1),Life Sciences,1,Female,75,3,1,Research Scientist,3,Single,2632,23910,1,No,14,3,0,5,4,2,5,4,0,4
28,Tidak Resign,Frequently,773,Research & Development,6,Sarjana (S1),Life Sciences,3,Male,39,2,1,Research Scientist,3,Divorced,2703,22088,1,Yes,14,4,1,3,2,3,3,1,0,2
46,Tidak Resign,Rarely,991,Human Resources,1,Diploma (D3/D4),Life Sciences,4,Female,44,3,1,Human Resources,1,Single,3423,22957,6,No,12,3,0,10,3,4,7,6,5,7
40,Resign,Never,1479,Sales,24,Sarjana (S1),Life Sciences,2,Female,100,4,4,Sales Executive,2,Single,13194,17071,4,Yes,16,4,0,22,2,2,1,0,0,0
26,Tidak Resign,Rarely,1349,Research & Development,23,Sarjana (S1),Life Sciences,1,Female,90,3,1,Research Scientist,4,Divorced,2886,3032,1,No,22,2,2,3,3,1,3,2,0,2
35,Tidak Resign,Frequently,636,Research & Development,4,Magister (S2),Other,4,Male,47,2,1,Laboratory Technician,4,Married,2376,26537,1,No,13,2,1,2,2,4,2,2,2,2
42,Tidak Resign,Rarely,622,Research & Development,2,Magister (S2),Life Sciences,3,Female,81,3,2,Healthcare Representative,4,Married,4089,5718,1,No,13,2,2,10,4,3,10,2,2,2
40,Tidak Resign,Rarely,107,Sales,10,Sarjana (S1),Technical Degree,2,Female,84,2,2,Sales Executive,2,Divorced,6852,11591,7,No,12,2,1,7,2,4,5,1,1,3
19,Tidak Resign,Rarely,1181,Research & Development,3,SMP/SMA,Medical,2,Female,79,3,1,Laboratory Technician,2,Single,1483,16102,1,No,14,4,0,1,3,3,1,0,0,0
39,Resign,Never,592,Research & Development,2,Sarjana (S1),Life Sciences,1,Female,54,2,1,Laboratory Technician,1,Single,3646,17181,2,Yes,23,2,0,11,2,4,1,0,0,0
49,Tidak Resign,Rarely,1490,Research & Development,7,Magister (S2),Life Sciences,3,Male,35,3,3,Healthcare Representative,2,Divorced,10466,20948,3,No,14,2,2,29,3,3,8,7,0,7
32,Tidak Resign,Rarely,906,Sales,7,Sarjana (S1),Life Sciences,4,Male,91,2,2,Sales Executive,3,Married,5484,16985,1,No,14,3,1,13,3,2,13,8,4,8
26,Tidak Resign,Frequently,575,Research & Development,1,Diploma (D3/D4),Life Sciences,1,Female,71,1,1,Laboratory Technician,4,Divorced,4364,5288,3,No,14,1,1,5,2,3,2,2,2,0
27,Resign,Rarely,1420,Sales,2,SMP/SMA,Marketing,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,0,No,11,2,1,5,3,3,4,3,0,2
42,Tidak Resign,Frequently,1474,Research & Development,5,Diploma (D3/D4),Other,2,Male,97,3,1,Laboratory Technician,3,Married,2093,9260,4,No,17,4,1,8,4,3,2,2,2,0
34,Tidak Resign,Rarely,1326,Sales,3,Sarjana (S1),Other,4,Male,81,1,2,Sales Executive,1,Single,4759,15891,3,No,18,4,0,15,2,3,13,9,3,12
42,Tidak Resign,Rarely,1265,Research & Development,3,Sarjana (S1),Life Sciences,3,Female,95,4,2,Laboratory Technician,4,Married,5231,23726,2,Yes,13,2,1,17,1,2,5,3,1,3
33,Tidak Resign,Frequently,970,Sales,7,Sarjana (S1),Life Sciences,4,Female,30,3,2,Sales Executive,2,Married,4302,13401,0,No,17,3,1,4,3,3,3,2,0,2
30,Tidak Resign,Rarely,1358,Research & Development,24,SMP/SMA,Life Sciences,4,Male,67,3,1,Laboratory Technician,3,Divorced,2693,13335,1,No,22,2,1,1,2,3,1,0,0,0
35,Tidak Resign,Rarely,982,Research & Development,1,Magister (S2),Medical,4,Male,58,2,1,Laboratory Technician,3,Married,2258,16340,6,No,12,2,1,10,2,3,8,0,1,7
42,Tidak Resign,Rarely,647,Sales,4,Magister (S2),Marketing,2,Male,45,3,2,Sales Executive,1,Single,5155,2253,7,No,13,4,0,9,3,4,6,4,1,5
40,Tidak Resign,Frequently,1469,Research & Development,9,Magister (S2),Medical,4,Male,35,3,1,Research Scientist,2,Divorced,3617,25063,8,Yes,14,4,1,3,2,3,1,1,0,0
45,Tidak Resign,Rarely,1316,Research & Development,29,Sarjana (S1),Medical,3,Male,83,3,1,Research Scientist,4,Single,3452,9752,5,No,13,2,0,9,2,2,6,5,0,3
